                  上证50 (000016) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2017/10/25	 2753.93	 2756.76	 2746.27	 2752.14	       19646722	    2746.77	    2736.88	    2708.66	    2677.34	    2582.69	    2455.20	           	           	           	           	           	       0.00	19646722.00	21755976.00	22379268.00	      20.04	      16.09	       7.90	
 2017/10/26	 2760.06	 2788.66	 2753.73	 2771.04	       41473188	    2749.77	    2742.14	    2713.44	    2679.58	    2586.31	    2457.40	           	           	           	           	           	       0.00	41473188.00	24327040.00	24134300.00	      21.75	      17.22	       9.06	
 2017/10/27	 2770.53	 2815.42	 2769.43	 2814.27	       40301956	    2765.09	    2752.23	    2720.20	    2682.54	    2590.35	    2459.76	           	           	           	           	           	       0.00	40301956.00	29167746.00	26237154.00	      26.29	      19.03	      14.51	
 2017/10/30	 2812.24	 2822.59	 2780.05	 2809.11	       48004880	    2780.04	    2760.48	    2726.62	    2685.39	    2594.38	    2462.04	           	           	           	           	           	       0.00	48004880.00	34859516.00	28480052.00	      29.14	      21.05	      16.17	
 2017/10/31	 2795.54	 2797.79	 2785.16	 2793.71	       32370372	    2788.05	    2767.50	    2732.36	    2687.26	    2598.32	    2464.13	           	           	           	           	           	       0.00	32370372.00	36359424.00	29919110.00	      29.81	      22.80	      14.00	
 2017/11/01	 2795.19	 2816.30	 2782.06	 2789.40	       46204132	    2795.51	    2771.14	    2738.75	    2689.07	    2602.18	    2466.22	           	           	           	           	           	       0.00	46204132.00	41670904.00	31713440.00	      29.65	      24.17	      10.95	
 2017/11/02	 2788.11	 2796.43	 2771.15	 2794.10	       37526868	    2800.12	    2774.94	    2745.39	    2691.54	    2606.16	    2468.37	           	           	           	           	           	       0.00	37526868.00	40881640.00	32604340.00	      29.56	      25.25	       8.62	
 2017/11/03	 2789.54	 2803.31	 2770.12	 2800.47	       38906160	    2797.36	    2781.23	    2751.80	    2694.41	    2610.12	    2470.57	           	           	           	           	           	       0.00	38906160.00	40602484.00	34885116.00	      29.66	      26.13	       7.06	
 2017/11/06	 2798.47	 2798.47	 2776.95	 2792.22	       33268910	    2793.98	    2787.01	    2756.81	    2697.05	    2613.90	    2472.72	           	           	           	           	           	       0.00	33268910.00	37655288.00	36257400.00	      28.75	      26.66	       4.18	
 2017/11/07	 2794.19	 2832.14	 2792.70	 2821.96	       49368280	    2799.63	    2793.84	    2763.13	    2700.16	    2617.62	    2475.01	           	           	           	           	           	       0.00	49368280.00	41054872.00	38707148.00	      30.08	      27.34	       5.47	
 2017/11/08	 2818.67	 2846.30	 2811.11	 2819.96	       44768528	    2805.74	    2800.62	    2768.75	    2703.49	    2621.27	    2477.24	           	           	           	           	           	       0.00	44768528.00	40767748.00	41219328.00	      30.61	      28.00	       5.24	
 2017/11/09	 2814.57	 2834.51	 2809.96	 2832.96	       32704232	    2813.51	    2806.82	    2774.48	    2707.18	    2625.03	    2479.59	           	           	           	           	           	       0.00	32704232.00	39803224.00	40342432.00	      31.72	      28.74	       5.97	
 2017/11/10	 2828.12	 2867.06	 2827.74	 2862.34	       44198336	    2825.89	    2811.62	    2781.93	    2712.05	    2629.19	    2481.94	           	           	           	           	           	       0.00	44198336.00	40861656.00	40732068.00	      34.58	      29.91	       9.33	
 2017/11/13	 2865.78	 2885.70	 2865.72	 2873.51	       48459048	    2842.15	    2818.06	    2789.27	    2716.75	    2633.51	    2484.35	           	           	           	           	           	       0.00	48459048.00	43899684.00	40777488.00	      37.31	      31.39	      11.84	
 2017/11/14	 2876.75	 2882.79	 2853.78	 2861.42	       36037160	    2850.04	    2824.83	    2796.17	    2721.02	    2637.68	    2486.69	           	           	           	           	           	       0.00	36037160.00	41233460.00	41144164.00	      38.06	      32.72	      10.67	
 2017/11/15	 2848.77	 2864.37	 2839.46	 2850.05	       32974208	    2856.06	    2830.90	    2801.02	    2725.27	    2641.58	    2488.96	           	           	           	           	           	       0.00	32974208.00	38874596.00	39821172.00	      37.30	      33.64	       7.33	
 2017/11/16	 2840.36	 2880.98	 2840.36	 2879.40	       32051824	    2865.34	    2839.43	    2807.19	    2729.86	    2645.48	    2491.42	           	           	           	           	           	       0.00	32051824.00	38744116.00	39273668.00	      38.63	      34.64	       7.99	
 2017/11/17	 2868.52	 2940.77	 2867.59	 2938.80	       68472024	    2880.64	    2853.26	    2817.24	    2735.28	    2649.91	    2494.02	           	           	           	           	           	       0.00	68472024.00	43598852.00	42230256.00	      43.97	      36.50	      14.93	
 2017/11/20	 2916.74	 2942.14	 2897.20	 2941.15	       43840764	    2894.16	    2868.16	    2827.58	    2740.69	    2653.80	    2496.55	           	           	           	           	           	       0.00	43840764.00	42675196.00	43287440.00	      47.84	      38.77	      18.13	
 2017/11/21	 2928.92	 3012.89	 2927.61	 2987.17	       63648680	    2919.31	    2884.68	    2839.26	    2746.42	    2658.10	    2499.23	           	           	           	           	           	       0.00	63648680.00	48197500.00	44715480.00	      53.99	      41.81	      24.36	
 2017/11/22	 3001.95	 3038.28	 2989.82	 3012.36	       74555728	    2951.78	    2903.92	    2852.27	    2752.29	    2662.55	    2502.03	           	           	           	           	           	       0.00	74555728.00	56513804.00	47694200.00	      60.21	      45.49	      29.43	
 2017/11/23	 3003.78	 3018.26	 2919.65	 2940.73	       66990984	    2964.04	    2914.69	    2860.75	    2757.20	    2666.25	    2504.55	           	           	           	           	           	       0.00	66990984.00	63501636.00	51122876.00	      58.68	      48.13	      21.10	
 2017/11/24	 2934.45	 2949.79	 2907.10	 2936.83	       45426296	    2963.65	    2922.14	    2866.88	    2761.04	    2670.09	    2507.04	           	           	           	           	           	       0.00	45426296.00	58892492.00	51245672.00	      56.50	      49.81	      13.40	
 2017/11/27	 2928.36	 2928.86	 2885.60	 2917.31	       50187196	    2958.88	    2926.52	    2872.29	    2764.06	    2673.99	    2509.48	           	           	           	           	           	       0.00	50187196.00	60161776.00	51418488.00	      52.60	      50.36	       4.47	
 2017/11/28	 2900.08	 2908.36	 2872.53	 2897.11	       30693710	    2940.87	    2930.09	    2877.46	    2766.69	    2677.58	    2511.73	           	           	           	           	           	       0.00	30693710.00	53570784.00	50884140.00	      47.32	      49.76	      -4.86	
 2017/11/29	 2905.33	 2914.07	 2855.85	 2893.28	       36005236	    2917.05	    2934.41	    2882.66	    2769.44	    2680.99	    2513.89	           	           	           	           	           	       0.00	36005236.00	45860684.00	51187244.00	      42.35	      48.27	     -11.85	
 2017/11/30	 2878.53	 2895.53	 2850.31	 2863.45	       35802176	    2901.60	    2932.82	    2886.12	    2771.92	    2683.96	    2515.90	           	           	           	           	           	       0.00	35802176.00	39622924.00	51562280.00	      35.59	      45.74	     -20.30	
 2017/12/01	 2861.90	 2867.11	 2834.26	 2842.18	       30789844	    2882.67	    2923.16	    2888.21	    2774.12	    2686.65	    2517.79	           	           	           	           	           	       0.00	30789844.00	36695632.00	47794060.00	      28.19	      42.23	     -28.08	
 2017/12/04	 2829.81	 2868.29	 2823.94	 2861.36	       26911900	    2871.48	    2915.18	    2891.67	    2776.62	    2689.49	    2519.66	           	           	           	           	           	       0.00	26911900.00	32040574.00	46101176.00	      23.60	      38.50	     -29.80	
 2017/12/05	 2852.82	 2922.33	 2851.32	 2910.48	       59599972	    2874.15	    2907.51	    2896.09	    2779.63	    2692.78	    2521.69	           	           	           	           	           	       0.00	59599972.00	37821824.00	45696304.00	      23.66	      35.53	     -23.75	
 2017/12/06	 2897.23	 2897.23	 2845.13	 2875.73	       31693884	    2870.64	    2893.85	    2898.88	    2782.32	    2696.10	    2523.43	           	           	           	           	           	       0.00	31693884.00	36959556.00	41410120.00	      20.66	      32.56	     -23.80	
 2017/12/07	 2868.20	 2875.74	 2828.23	 2848.89	       27940528	    2867.73	    2884.66	    2899.68	    2784.94	    2699.32	    2525.15	           	           	           	           	           	       0.00	27940528.00	35387224.00	37505076.00	      15.93	      29.23	     -26.60	
 2017/12/08	 2843.20	 2872.82	 2832.80	 2865.34	       25364928	    2872.36	    2877.51	    2899.83	    2787.92	    2702.76	    2526.88	           	           	           	           	           	       0.00	25364928.00	34302244.00	35498936.00	      13.36	      26.06	     -25.40	
 2017/12/11	 2862.61	 2900.17	 2857.98	 2899.10	       28687752	    2879.91	    2875.69	    2901.11	    2791.66	    2706.22	    2528.81	           	           	           	           	           	       0.00	28687752.00	34657412.00	33348992.00	      13.89	      23.62	     -19.48	
 2017/12/12	 2897.66	 2900.27	 2849.39	 2850.20	       26086532	    2867.85	    2871.00	    2900.55	    2794.28	    2709.35	    2530.71	           	           	           	           	           	       0.00	26086532.00	27954724.00	32888276.00	      10.24	      20.95	     -21.42	
 2017/12/13	 2850.47	 2879.41	 2834.93	 2872.94	       22381648	    2867.29	    2868.97	    2901.69	    2797.37	    2712.48	    2532.73	           	           	           	           	           	       0.00	22381648.00	26092278.00	31525916.00	       9.08	      18.57	     -18.99	
 2017/12/14	 2874.95	 2878.32	 2841.92	 2850.05	       22766720	    2867.53	    2867.63	    2900.22	    2800.33	    2715.26	    2534.62	           	           	           	           	           	       0.00	22766720.00	25057516.00	30222370.00	       6.24	      16.11	     -19.73	
 2017/12/15	 2844.10	 2846.52	 2817.32	 2820.17	       26667418	    2858.49	    2865.43	    2894.29	    2802.86	    2717.69	    2536.39	           	           	           	           	           	       0.00	26667418.00	25318014.00	29810128.00	       1.56	      13.20	     -23.27	
 2017/12/18	 2821.42	 2842.81	 2815.82	 2829.06	       20702572	    2844.48	    2862.20	    2888.69	    2805.44	    2720.07	    2538.06	           	           	           	           	           	       0.00	20702572.00	23720978.00	29189196.00	      -1.41	      10.28	     -23.38	
 2017/12/19	 2829.55	 2873.60	 2827.44	 2873.03	       23789168	    2849.05	    2858.45	    2882.98	    2808.81	    2722.72	    2540.00	           	           	           	           	           	       0.00	23789168.00	23261506.00	25608116.00	      -0.22	       8.18	     -16.79	
 2017/12/20	 2874.05	 2887.23	 2861.54	 2879.64	       28458124	    2850.39	    2858.84	    2876.34	    2812.43	    2725.57	    2542.03	           	           	           	           	           	       0.00	28458124.00	24476800.00	25284540.00	       1.25	       6.79	     -11.09	
 2017/12/21	 2871.68	 2906.81	 2862.23	 2895.37	       25781560	    2859.45	    2863.49	    2874.08	    2816.09	    2728.42	    2544.17	           	           	           	           	           	       0.00	25781560.00	25079768.00	25068642.00	       3.63	       6.16	      -5.05	
 2017/12/22	 2891.72	 2897.03	 2876.02	 2880.77	       18956880	    2871.57	    2865.03	    2871.27	    2819.45	    2731.18	    2546.45	           	           	           	           	           	       0.00	18956880.00	23537660.00	24427838.00	       4.30	       5.79	      -2.98	
 2017/12/25	 2882.28	 2915.61	 2868.86	 2880.10	       26314100	    2881.78	    2863.13	    2869.41	    2822.78	    2734.06	    2548.76	           	           	           	           	           	       0.00	26314100.00	24659966.00	24190472.00	       4.72	       5.57	      -1.71	
 2017/12/26	 2878.75	 2897.62	 2868.60	 2894.34	       27001024	    2886.04	    2867.55	    2869.27	    2826.37	    2737.25	    2551.17	           	           	           	           	           	       0.00	27001024.00	25302338.00	24281922.00	       6.13	       5.68	       0.89	
 2017/12/27	 2886.70	 2889.31	 2832.02	 2839.63	       32138676	    2878.04	    2864.22	    2866.59	    2829.33	    2739.68	    2553.41	           	           	           	           	           	       0.00	32138676.00	26038448.00	25257624.00	       2.80	       5.11	      -4.62	
 2017/12/28	 2842.73	 2870.89	 2829.54	 2859.05	       34351480	    2870.78	    2865.12	    2866.37	    2832.63	    2742.23	    2555.66	           	           	           	           	           	       0.00	34351480.00	27752432.00	26416100.00	       1.71	       4.43	      -5.44	
